briefe,1,,"epistles"
marke,1,n,"postage stamp; stamp"
marken,1,,"postage stamps; stamps"
postbote,1,n,"postman; postwoman; postie; mailman; mailwoman"
postler,1,n,"postman; postwoman; postie; mailman; mailwoman"
pöstler,1,n,"postman; postwoman; postie; mailman; mailwoman"
postler,1,,"postmen; mailmen"
umschlag,1,n,"envelope"
kuvert,1,n,"envelope"
kuverts,1,,"envelopes"
bries,1,n,"sweetbread"
brigade,1,n,"brigade"
brigaden,1,,"brigades"
brigade,1,n,"work team; brigade"
brigaden,1,,"work teams; brigades"
brigant,1,n,"brigand"
brigant,1,n,"desperado"
bandit,1,n,"desperado"
brikett,1,n,"briquette; briquet"
briketts,1,,"briquettes; briquets"
brillant,1,n,"brilliant; diamond"
brille,1,n,"glasses; eyeglasses; spectacles; specs; rimless glasses; gold-rimmed glasses; wire-rimmed glasses; see things through rose-colored glasses; Even in glasses she looks glamorous."
brille,1,n,"ring key"
andenbär,1,n,"spectacled bear; Andean short-faced bear; Andean bear"
bügel,1,n,"frame temple; temple; side piece; arm"
bügel,1,,"frame temples; temples; side pieces; arms"
glas,1,n,"spectacles glass; ophthalmic lens; lens; graduated tint lens"
gläser,1,,"spectacles glasses; ophthalmic lenses; lenses"
nullglas,1,n,"afocal lens; plano lens"
plusglas,1,n,"plus power lens"
bringer,1,n,"bringer"
brisanz,1,n,"explosive nature; explosiveness; explosive nature of a matter; a highly explosive political subject; The political explosiveness of the report became clear to him."
brisanz,1,n,"explosive force"
brise,1,n,"breeze"
brisen,1,,"breezes"
albion,1,n,"Britain; Albion"
britpop,1,n,"Britpop"
brocken,1,n,"gobbet"
brocken,1,,"gobbets"
brocken,1,n,"hunk"
brocken,1,,"hunks"
brocken,1,n,"snatch"
stück,1,n,"snatch"
fetzen,1,n,"snatch"
brodeln,1,n,"hubble-bubble"
brokat,1,n,"brocade"
bromid,1,n,"bromide"
bromzahl,1,n,"bromine number"
bronze,1,n,"bronze"
ormoulu,1,,"parcel-gilt bronze; gilt bronze; ormolu"
brosche,1,n,"brooch; spray brooch; spray"
broschen,1,,"brooches"
broschur,1,n,"soft-cover book; unbound book"
büchlein,1,n,"booklet"
bändchen,1,n,"booklet"
büchlein,1,,"booklets"
bändchen,1,,"booklets"
prospekt,1,n,"brochure; leaflet; pamphlet; free brochure"
heft,1,n,"brochure; leaflet; pamphlet"
hefte,1,,"brochures; leaflets; pamphlets"
brot,1,n,"bread; Man does not live by bread alone. (Bible)"
brote,1,,"breads"
nussbrot,1,n,"nut bread"
brotende,1,n,"end crust; end piece; end bit; heel; outsider"
knust,1,n,"end crust; end piece; end bit; heel; outsider"
kante,1,n,"end crust; end piece; end bit; heel; outsider"
kanten,1,n,"end crust; end piece; end bit; heel; outsider"
ranft,1,n,"end crust; end piece; end bit; heel; outsider"
renftel,1,n,"end crust; end piece; end bit; heel; outsider"
rämpftla,1,n,"end crust; end piece; end bit; heel; outsider"
knetzla,1,n,"end crust; end piece; end bit; heel; outsider"
scherzel,1,n,"end crust; end piece; end bit; heel; outsider"
riebele,1,n,"end crust; end piece; end bit; heel; outsider"
murggel,1,n,"end crust; end piece; end bit; heel; outsider"
mürggeli,1,n,"end crust; end piece; end bit; heel; outsider"
zipfel,1,n,"end crust; end piece; end bit; heel; outsider"
brötchen,1,n,"bread roll; roll; bun"
schrippe,1,n,"bread roll; roll; bun"
semmel,1,n,"bread roll; roll; bun; be selling/going like hot cakes/hotcakes"
weckerl,1,n,"bread roll; roll; bun"
wecken,1,n,"bread roll; roll; bun"
weggen,1,n,"bread roll; roll; bun"
brötli,1,n,"bread roll; roll; bun"
bürli,1,n,"bread roll; roll; bun"
mutschli,1,n,"bread roll; roll; bun"
brötchen,1,,"bread rolls; rolls"
semmeln,1,,"bread rolls; rolls; be selling/going like hot cakes/hotcakes"
wecken,1,,"bread rolls; rolls"
weggen,1,,"bread rolls; rolls"
brötli,1,,"bread rolls; rolls"
bürli,1,,"bread rolls; rolls"
mutschli,1,,"bread rolls; rolls"
brötchen,1,n,"bread; breads; bread and rolls"
gebäck,1,n,"bread; breads; bread and rolls; Once they were sat at a table they asked for some bread(s)."
brotbaum,1,n,"breadfruit"
brotmehl,1,n,"breadmaking flour; breadflour"
brotherr,1,n,"employer"
brotkorb,1,n,"bread basket; breadbasket"
krume,1,n,"breadcrumb; crumb"
krumen,1,,"breadcrumbs; crumbs"
rinde,1,n,"bread crust; crust"
kruste,1,n,"bread crust; crust"
korscht,1,n,"bread crust; crust"
rinden,1,,"bread crusts; crusts"
krusten,1,,"bread crusts; crusts"
brottopf,1,n,"bread crock"
bruch,1,n,"break; breaking; get broken"
brüche,1,,"breakings; go to pieces; break up"
bruch,1,n,"fraction; in a fraction of a second; in a split second"
brüche,1,,"fractions"
bruch,1,n,"fracture"
brüche,1,,"fractures"
bruch,1,n,"fracture; rupture; failure; fall; fault; disturbance"
bruch,1,n,"fraction; reduce/expand a fraction; reduction/expansion of a fraction"
bruch,1,n,"rupture; rupture oneself; do oneself an injury"
bruch,1,n,"disruption"
riss,1,n,"disruption"
spaltung,1,n,"disruption; the Disruption (1843)"
brüche,1,,"disruptions"
risse,1,,"disruptions"
bruch,1,n,"discontinuity; discontinuity of narrative"
schotter,1,n,"rubble"
koffer,1,n,"layer of broken stones"
packwerk,1,n,"dry stone revetment"
fragment,1,n,"fragment"
stück,1,n,"piece"
stücke,1,,"pieces"
waldmoor,1,n,"swamp wood; fen woodland; forest mire; carr"
bruch,1,n,"swamp wood; fen woodland; forest mire; carr"
brüche,1,,"swamp woods; fen woodlands; forest mires; carrs"
bruder,1,n,"brother"
brüder,1,,"brothers"
gebrüder,1,,"brothers; the Grimm brothers"
bruder,1,n,"brother"
bruder,1,n,"bromance"
bruder,1,n,"brethren; brother"
brutzeit,1,n,"breeding season"
brücke,1,n,"bridge; build a bridge; erect a bridge"
brücken,1,,"bridges"
brücke,1,n,"pons; subpontine; pontine; pontile"
brücke,1,n,"bridge"
pfeiler,1,n,"bridge pier; pier; flyover pylon; overpass pylon"
pfeiler,1,,"bridge piers; piers; flyover pylon; overpass pylon"
pfeiler,1,n,"tooth abutment"
brücken,1,n,"bridgework"
brüden,1,n,"exhaust vapour"
brünette,1,n,"brunette"
brüstung,1,n,"parapet wall; parapet; attic parapet with vases and sphere attachments; battlement; embattlement"
brummbär,1,n,"growler; grumbler"
brummen,1,n,"growl"
knurren,1,n,"growl"
brummen,1,n,"drone"
dröhnen,1,n,"drone"
summen,1,n,"drone"
brunnen,1,n,"well; sink a well; drive a well"
quelle,1,n,"well"
brunnen,1,,"wells; sink a well; drive a well"
quellen,1,,"wells"
brunnen,1,n,"fountain"
brunnen,1,,"fountains"
brunst,1,n,"mating season; rut; rutting season; heat; be rutting"
brunft,1,n,"mating season; rut; rutting season; heat; be rutting"
brust,1,n,"breast; with wide shoulders; with a lot of self-confidence"
brüste,1,,"breasts"
brust,1,n,"breast"
sternum,1,n,"sternum; breastbone"
thorax,1,n,"rib thoracic cage; rib cage; thorax; pectus; chest"
brust,1,n,"rib thoracic cage; rib cage; thorax; pectus; chest; Stick you chest out and hold your stomach in.; Chest out and stomach/tummy in."
kürass,1,n,"cuirass"
kürasse,1,,"cuirasses"
brust,1,n,"breaststroke; swim/do the breaststroke; 100 metres breaststroke"
thelitis,1,n,"thelitis"
brut,1,n,"spawn"
gesindel,1,n,"spawn"
ableger,1,n,"nucleus colony; bee nuc; nuc"
rohheit,1,n,"brutality"
brutraum,1,n,"breeding range"
brutzeit,1,n,"brooding period; incubation period"
brutei,1,n,"hatching egg"
bruteier,1,,"hatching eggs"
brüten,1,n,"brooding; sitting"
brut,1,n,"brooding; sitting"
brutpaar,1,n,"breeding couple"
brutort,1,n,"breeding site; breeding ground; hatching site"
brutorte,1,,"breeding sites; breeding grounds; hatching sites"
brutraum,1,n,"brooder house"
brüter,1,n,"breeder reactor; breeder"
brüter,1,,"breeder reactors; breeders"
brüterei,1,n,"commercial brooder; hatchery"
seiwal,1,n,"sei whale; sei; pollack whale; coalfish whale; Rudolphi's rorqual"
bube,1,n,"jack; knave; jack of hearts; jack of diamonds; jack of clubs; jack of spades"
bub,1,n,"jack; knave; jack of hearts; jack of diamonds; jack of clubs; jack of spades"
buben,1,,"jacks; knave"
herzbube,1,,"jack of hearts"
karobube,1,,"jack of diamonds"
pikbube,1,,"jack of spades"
kaugummi,1,n,"bubble gum"
bubikopf,1,n,"shingle; shingled hair; bobbed hair; bob"
bubikopf,1,n,"baby's tears; angel's tears; mind-your-own-business; peace-in-the-home"
wellhorn,1,n,"common whelk; waved buccinum"
buch,1,n,"book; e-book; catalogue/list a book; shelve a book; put a book in order; be sunk in a book; be a closed book to sb.; How do you like that book?; This book is unputdownable.; How far through the book are you?"
bücher,1,,"books; books available in the library; Open your books at page …"
buchband,1,n,"volume"
deckel,1,n,"book case; case; book cover; cover; binding"
einband,1,n,"book case; case; book cover; cover; binding; flat back binding; square back binding; yapp binding; binding loosened"
deckel,1,,"book cases; cases; book covers; covers; bindings"
einbände,1,,"book cases; cases; book covers; covers; bindings"
halbband,1,n,"half-leather binding; half binding"
buchen,1,,"beech trees; beeches"
rotbuche,1,n,"European beech; common beech"
buche,1,n,"European beech; common beech"
buchen,1,n,"booking; reservation"
buchung,1,n,"booking; reservation; no-show (client)"
buchfalz,1,n,"spine joint; spine hinge; back joint, back hinge"
falz,1,n,"spine joint; spine hinge; back joint, back hinge"
falze,1,,"spine joints; spine hinges; back joint, back hinges"
buchgeld,1,n,"book money; credit money; deposit money"
buchklub,1,n,"book club"
konto,1,n,"bookkeeping account; account; The item has been credited to the wrong account."
konten,1,,"bookkeeping accounts; accounts"
buchkauf,1,n,"book-purchasing"
buchname,1,n,"bookname"
rücken,1,n,"book spine; spine of a book; spine; back of a book; shelf-back; back; backbone; hand-bound book with French joints"
rücken,1,,"book spines; spines of a book; spines; backs of a book; shelf-backs; backs; backbones; hand-bound book with French joints"
buchse,1,,"box trees; boxes; boxwoods"
buchse,1,n,"socket"
fassung,1,n,"socket"
buchsen,1,,"sockets"
buchse,1,n,"bush; bushing"
büchse,1,n,"bush; bushing"
buchsen,1,,"bushs; bushings"
büchsen,1,,"bushs; bushings"
bucht,1,n,"bay; bight"
bai,1,n,"bay; bight"
buchten,1,,"bays; bights"
buchteln,1,,"yeast pastry; sweet dumplings made of yeast dough; (sweet) yeast pastry in custard"
umschlag,1,n,"book jacket; dust jacket; jacket; jacket flap; book cover; dust cover; book wrapper; dust wrapper; wraparound"
posten,1,n,"item in the books; entry in the books"
buchung,1,n,"item in the books; entry in the books; offsetting"
posten,1,,"items in the books; entries in the books"
buchung,1,n,"accounting transaction"
heiden,1,n,"buckwheat"
buchwert,1,n,"asset value; book value"
buchwert,1,n,"carrying amount"
buckel,1,n,"hunchback"
buckel,1,,"hunchbacks"
buckel,1,n,"stoop"
buckel,1,,"stoops"
buckel,1,n,"mogul"
bücken,1,n,"stoop"
zebu,1,n,"humped cattle; indicine cattle; Brahman cattle; Brahmin cattle; zebu"
zebus,1,,"humped cattle; indicine cattle; Brahman cattle; Brahmin cattle; zebus"
knurrwal,1,n,"humpback whale; humpbacked whale; hunchback whale; hunchback; bunch whale; knucklehead"
bucklige,1,n,"hunchback"
buddha,1,n,"Buddha"
buddhist,1,n,"Buddhist"
bude,1,n,"booth"
stand,1,n,"booth"
zelle,1,n,"booth"
buden,1,,"booths; boothes"
stände,1,,"booths; boothes"
zellen,1,,"booths; boothes"
bude,1,n,"shanty"
baracke,1,n,"shanty"
schuppen,1,n,"shanty"
buden,1,,"shanties"
hütten,1,,"shanties"
bude,1,n,"shack"
buden,1,,"shacks"
bude,1,n,"pad; gaff; crib"
buden,1,,"pads; gaffs; cribs"
bude,1,n,"stall"
buden,1,,"stalls"
mappe,1,n,"briefcase"
mappen,1,,"briefcases"
büchse,1,n,"rifled gun; rifle; bolt-action rifle"
büchsen,1,,"rifled guns; rifles"
stutzen,1,n,"short-barrel rifle; short rifle; carbine"
tesching,1,n,"light rifle"
bückling,1,n,"bloater; kipper"
kipper,1,n,"bloater; kipper"
bückzone,1,n,"stoop level"
büffelei,1,n,"swotting"
büfett,1,n,"buffet; choose/select from the cold buffet; Muesli can be found/is available on the cold buffet."
buffet,1,n,"buffet"
büfett,1,n,"buffet; snack bar"
buffet,1,n,"buffet; snack bar"
bug,1,n,"bow; bows; bluff-bowed ship; bluff-headed ship; from bow to stern"
bug,1,n,"nose"
nase,1,n,"nose"
buganker,1,n,"best bower"
buganker,1,,"best bowers"
buganker,1,n,"mooring anchor"
buganker,1,,"mooring anchors"
bugholz,1,n,"bentwood"
bugkegel,1,n,"nose cone"
bugkegel,1,,"nose cones"
bugkorb,1,n,"pulpit"
bugkörbe,1,,"pulpits"
bugleine,1,n,"bow line"
bugrad,1,n,"nose wheel"
bugräder,1,,"nose wheels"
büge,1,n,"oblique cross"
bug,1,n,"oblique cross"
bügel,1,n,"stirrup; frame"
bügel,1,,"stirrups; frames"
bügel,1,n,"U-bolt"
bügel,1,,"U-bolts"
bügel,1,n,"yoke"
bügel,1,n,"bail"
bügel,1,n,"clamp"
bügeln,1,n,"ironing"
glätten,1,n,"ironing"
hubsäge,1,n,"hack sawing machine; hacksaw"
hubsägen,1,,"hack sawing machines; hacksaws"
bugruder,1,n,"bow rudder; bow plane"
galion,1,n,"prow"
bugwelle,1,n,"bow wave"
bugwulst,1,n,"bulb of a prow"
buhle,1,n,"paramour"
buhler,1,n,"paramour"
buhlerin,1,n,"paramour"
buhmann,1,n,"bogeyman; bog(e)y; boogeyman; booger; the national bogeyman; make a bogeyman out of sb."
buhne,1,n,"spur groyne; groyne; spur groin; groin; croy; spur dyke; spur dike; jetty; downstream-facing angled groin; upstream-facing angled groin"
buhnen,1,,"spur groynes; groynes; spur groins; groins; croys; spur dykes; spur dikes; jetties"
bühne,1,n,"stage; onstage; backstage; go on stage; Everybody on stage!; All the world's a stage, and all the men and women merely players. (Shakespeare)"
podium,1,n,"stage"
bühnen,1,,"stages"
podien,1,,"stages"
bühne,1,n,"platform"
rampe,1,n,"platform"
bühnen,1,,"platforms"
rampen,1,,"platforms"
bühne,1,n,"fray"
arena,1,n,"fray"
bühnen,1,,"frays"
arenen,1,,"frays"
bühne,1,n,"soapbox; give / provide a soapbox to sb.; Her fame provides her with a soapbox to encourage people to donate.; The media gives these groups a soapbox on which to make their demands."
theater,1,n,"dramatics"
buhruf,1,n,"boo; catcall"
buhrufe,1,,"boos; catcalls"
bukett,1,n,"bouquet; aroma; nose; reveal its bouquet"
bouquet,1,n,"bouquet; aroma; nose"
blume,1,n,"bouquet; aroma; nose"
bündel,1,n,"bundle"
pack,1,n,"bundle"
bündel,1,,"bundles"
päcke,1,,"bundles"
bündel,1,n,"pack"
bündel,1,n,"truss"
ballen,1,n,"truss"
bündel,1,n,"sheaf"
bündel,1,,"sheaves"
bündel,1,n,"bale"
ballen,1,n,"bale"
bündel,1,n,"bunch"
bund,1,n,"bunch"
bündel,1,,"bunches"
bunde,1,,"bunches"
bündnis,1,n,"confederation"
bund,1,n,"confederation"
bünde,1,,"confederations"
bündnis,1,n,"alliance"
bund,1,n,"alliance"
bünde,1,,"alliances"
bündnis,1,n,"covenant"
bund,1,n,"covenant; the covenant of marriage; The Old/New Covenant (bible)"
bünde,1,,"covenants"
bürde,1,n,"load"
bürde,1,n,"monkey on your back; get rid of this monkey on your back"
last,1,n,"monkey on your back"
ballast,1,n,"monkey on your back; throw this monkey off your back"
bürette,1,n,"burette; buret; graduated burette"
büretten,1,,"burettes; burets"
bürge,1,n,"surety; wives who act as sureties for their husband's debts; find a surety; offer surety; apply to your surety"
bürgin,1,n,"surety"
bürgen,1,,"sureties; find a surety; offer surety; apply to your surety"
mitbürge,1,n,"co-surety; Several co-sureties are jointly and severally liable."
bürge,1,n,"bailsman"
bürgen,1,,"bailsmen"
bürge,1,n,"cosigner; co-signer"
bürgen,1,,"cosigners; co-signers"
bürger,1,n,"bourgeois"
bürgerin,1,n,"burgess"
bürger,1,,"burgesses"
bürger,1,n,"burgher"
bürger,1,n,"commoner"
bürger,1,n,"bourgeois"
bürger,1,n,"member of the public"
bürger,1,,"members of the public"
laufband,1,n,"moving walkway; moving sidewalk; horizontal escalator; travelator; walkalator; autowalk; movator; people mover"
büro,1,n,"office"
amtsraum,1,n,"office"
büros,1,,"offices"
büro,1,n,"bureau"
amt,1,n,"bureau"
büros,1,,"bureaus"
bürolist,1,n,"office worker; office employee; clerical worker; clerical employee; white-collar worker"
bürochef,1,n,"head clerk"
bürohaus,1,n,"office building; office block"
bürokrat,1,n,"bureaucrat"
büropark,1,n,"office park"
büroraum,1,n,"office; office accommodation"
büroset,1,n,"stationery set"
bürotür,1,n,"office door"
bürste,1,n,"brush"
bürsten,1,,"brushes"
bürste,1,n,"scrubber"
bürsten,1,,"scrubbers"
bürzel,1,n,"rump"
sterz,1,n,"rump"
bürzel,1,,"rumps"
sterze,1,,"rumps"
büschel,1,n,"crest"
haube,1,n,"crest"
kamm,1,n,"crest"
büschel,1,,"crests"
hauben,1,,"crests"
kämme,1,,"crests"
büschel,1,n,"truss"
büschel,1,n,"fascicle"
büschel,1,n,"tuft"
büschel,1,,"tufts"
büschel,1,n,"tussock"
büschel,1,,"tussocks"
büschel,1,n,"cluster"
traube,1,n,"cluster"
büschel,1,,"clusters"
trauben,1,,"clusters"
büschel,1,n,"wisp"
strähne,1,n,"wisp"
büschel,1,,"wisps"
strähnen,1,,"wisps"
büschel,1,n,"bunch"
büste,1,n,"bust"
büsten,1,,"busts"
sacktuch,1,n,"haircloth; hair-cloth"
bütt,1,n,"speaker's platform; carnival soapbox; stand on the platform"
bütte,1,n,"tub; vat"
bütten,1,,"tubs; vats"
aaskopf,1,n,"bucranium"
aasköpfe,1,,"bucrania"
bulimie,1,n,"bulimia nervosa; bulimia"
bullauge,1,n,"porthole; bull's-eye window; bull's eye; bullseye"
bullauge,1,n,"porthole"
bulle,1,n,"cop; copper; rozzer; filth; plod; pig"
polyp,1,n,"cop; copper; rozzer; filth; plod; pig"
schandi,1,n,"cop; copper; rozzer; filth; plod; pig"
butz,1,n,"cop; copper; rozzer; filth; plod; pig"
kiberer,1,n,"cop; copper; rozzer; filth; plod; pig"
bullen,1,,"cops; coppers; rozzers; filths; plods; pigs"
polypen,1,,"cops; coppers; rozzers; filths; plods; pigs"
schandis,1,,"cops; coppers; rozzers; filths; plods; pigs"
butzen,1,,"cops; coppers; rozzers; filths; plods; pigs"
kiberer,1,,"cops; coppers; rozzers; filths; plods; pigs"
bulle,1,n,"bull; issue a papal bull"
bullen,1,,"bulls"
bulle,1,n,"bull; the Golden Bull of 1356"
bulletin,1,n,"bulletin"
bericht,1,n,"bulletin"
berichte,1,,"bulletins"
bully,1,n,"faceoff; bully; bully off"
bulte,1,n,"hummock"
bult,1,n,"hummock"
bultmoos,1,n,"hummock-forming peat moss"
bumerang,1,n,"boomerang"
bummler,1,n,"drifter"
bummler,1,,"drifters"
bummler,1,n,"johnny"
bummler,1,n,"truant"
bump,1,n,"bump; raised contact-pad"
bums,1,n,"bump"
bums,1,n,"thump"
knuff,1,n,"thump"
bumser,1,n,"shunt"
bumserei,1,n,"sexual romp; sex romp; romp"
rammelei,1,n,"sexual romp; sex romp; romp"
buna,1,n,"Bojana river"
bund,1,n,"collar"
bund,1,n,"fret"
bünde,1,,"frets"
nullbund,1,n,"zero fret"
bund,1,n,"waistband"
bünde,1,,"waistbands"
rockbund,1,n,"skirt waistband"
bund,1,n,"flange"
bahn,1,n,"Railway Company; Railways; Rail"
kanzler,1,n,"federal chancellor; chancellor"
land,1,n,"federal state; Land"
länder,1,,"federal states; Länder"
stöckli,1,n,"Federal Council"
teamchef,1,n,"national team coach"
bundsteg,1,n,"back margin; gutter stick"
bungalow,1,n,"bungalow"
bunge,1,n,"brookweeds; water pimpernels"
bunker,1,n,"bunker; submarine pen"
bunker,1,,"bunkers; submarine pen"
bunker,1,n,"bunker; fuel oil bunker"
bunker,1,,"bunkers; fuel oil bunkers"
bunker,1,n,"trap"
buntglas,1,n,"stained glass; coloured glass"
buntheit,1,n,"colorfulness; colourfulness"
buntheit,1,n,"variegation"
burgvogt,1,n,"castellan"
burkiner,1,n,"Burkinian"
burleske,1,n,"burlesque"
parodie,1,n,"burlesque"
posse,1,n,"burlesque"
parodien,1,,"burlesques"
possen,1,,"burlesques"
burrito,1,n,"burrito"
bursa,1,n,"burse"
bursche,1,n,"lad; laddie; bub"
bursch,1,n,"lad; laddie; bub"
bube,1,n,"lad; laddie; bub"
burschen,1,,"lads; laddies; bubs"
buben,1,,"lads; laddies; bubs"
bursitis,1,n,"bursitis"
busreise,1,n,"coach trip; bus trip"
busch,1,n,"bush; shrub"
strauch,1,n,"bush; shrub"
büsche,1,,"bushes; shrubs"
staude,1,n,"cultivated bush; cultivated shrub"
galagos,1,,"bushbabies; bush babies; nagapies; galagos"
machete,1,n,"machete; matchet"
macheten,1,,"machetes; matchets"
flurfunk,1,,"office grapevine"
dickicht,1,n,"boscage; boskage"
busdepot,1,n,"bus depot; depot"
depot,1,n,"bus depot; depot"
depots,1,,"bus depots; depots"
busen,1,n,"bosom; in the bosom of nature"
busen,1,n,"bosom"
busfahrt,1,n,"bus ride"
busfahrt,1,n,"coachride"
bushel,1,n,"bushel; a bushel of wheat"
buskabel,1,n,"bus cable"
buskabel,1,,"bus cables"
buslinie,1,n,"bus route"
reue,1,n,"penance"
bustakt,1,n,"bus clock"
bustier,1,n,"bustier; bustiere; boob tube; tube top"
butangas,1,n,"butane gas"
buten,1,n,"butene; butylene"
butylen,1,n,"butene; butylene"
butte,1,,"lefteye flounders"
butter,1,n,"butter; butter a piece of bread; spread butter on a piece of bread"
buttern,1,,"churn butter"
schnitte,1,n,"slice of bread and butter"
stulle,1,n,"slice of bread and butter"
knifte,1,n,"slice of bread and butter"
bemme,1,n,"slice of bread and butter"
stullen,1,,"slices of bread and butter"
kniften,1,,"slices of bread and butter"
bemmen,1,,"slices of bread and butter"
brotdose,1,n,"lunch box; lunchbox; lunch pail"
lunchbox,1,n,"lunch box; lunchbox; lunch pail"
butteröl,1,n,"butter fat; butter oil"
annatto,1,n,"methyl yellow; annatto; anatto; arnatto; achiote"
orlean,1,n,"methyl yellow; annatto; anatto; arnatto; achiote"
ghee,1,,"ghee"
butzen,1,n,"bull's eye"
butzen,1,n,"bleb"
butzen,1,n,"slug"
butzen,1,n,"centre punching; center punching"
bypass,1,n,"bypass"
bypässe,1,,"bypasses"
byte,1,n,"byte; byte-parallel; big-endian byte order; little-endian byte order"
bytes,1,,"bytes; byte-parallel"
einleger,1,n,"CD (case) insert; CD inlay; CD inlay card; CD liner; liner; CD inserts; CD inlays; CD inlay cards; CD liners; liners"
einleger,1,,"CD inserts; CD inlays; CD inlay cards; CD liners; liners"
cis,1,n,"C; C sharp; C flat; C double sharp; C double flat"
ces,1,n,"C; C sharp; C flat; C double sharp; C double flat"
cisis,1,n,"C; C sharp; C flat; C double sharp; C double flat"
ceses,1,n,"C; C sharp; C flat; C double sharp; C double flat"
chap,1,,"challenge handshake authentication protocol"
caboclo,1,n,"caboclo"
cabrio,1,n,"convertible; cabriolet"
cabrios,1,,"convertibles; cabriolets"
cache,1,n,"cache; cache memory"
caching,1,n,"caching"
cachucha,1,n,"cachucha"
caddie,1,n,"caddy; caddie"
cadillac,1,n,"cadillac"
cakewalk,1,n,"cakewalk"
callgirl,1,n,"call girl"
callov,1,n,"Callovian"
calvados,1,n,"Calvados"
calypso,1,n,"calypso"
kamee,1,n,"cameo"
cama,1,n,"cama"
camp,1,n,"camp"
camps,1,,"camps"
camping,1,n,"camping; tent camping"
campen,1,n,"camping; tent camping; dispersed camping; dry camping; backcountry camping; coyote camping; boondocking"
zelten,1,n,"camping; tent camping; dispersed camping; dry camping; backcountry camping; coyote camping; boondocking"
zeltler,1,n,"camper"
camper,1,n,"camper"
zeltler,1,,"campers"
camper,1,,"campers"
canasta,1,n,"canasta"
hasch,1,n,"cannabis resin; hashish; hash; dope; shit"
gras,1,n,"cannabis herb; marijuana; marihuana; weed; grass; ganja; pot; sess"
kantuta,1,,"cantuta; quantuta; kantuta"
cantuta,1,,"cantuta; quantuta; kantuta"
quantuta,1,,"cantuta; quantuta; kantuta"
captcha,1,,"CAPTCHA"
captive,1,n,"captive"
karakal,1,n,"desert lynx; African lynx; Egyptian lynx; caracal"
carbolöl,1,n,"carbolic oil"
carboxyl,1,n,"carboxyl"
carragen,1,n,"carrageenan; carrageenin"
carvon,1,n,"carvone"
cashflow,1,n,"cash flow; cash generation"
caspasen,1,,"caspases; cysteine-aspartic proteases; cysteine-dependent aspartate-directed proteases"
casting,1,n,"casting"
catboot,1,n,"catboat"
cathinon,1,n,"cathinone"
catinga,1,n,"caatinga; catinga"
cedille,1,n,"cedilla"
cedren,1,n,"cedrene"
cedrol,1,n,"cedrol"
wollbaum,1,n,"Java cotton tree; white silk-cotton tree; Java kapok tree; kapok tree"
ceilidh,1,n,"Ceilidh"
cellist,1,n,"cellist; cello player"
celesta,1,n,"celesta"
celesten,1,,"celestas"
oxycel,1,n,"cellulosic acid"
celsius,1,,"centigrade; temperatures in the low 30's centigrade"
cembalo,1,n,"harpsichord"
cembali,1,,"harpsichords"
cetanol,1,n,"cetyl alcohol; cetylic alcohol; ethal"
cetazin,1,n,"cetazine"
cenote,1,n,"cenote"
cent,1,n,"cent"
cerialia,1,,"Cerealia"
cereisen,1,n,"ferrocerium; Auer metal"
wapiti,1,n,"wapiti deer; Canadian elk"
cetimin,1,n,"cetimine"
graupen,1,n,"Iceland moss"
chanson,1,n,"chanson"
chansons,1,,"chansons"
chaos,1,n,"chaos; a total chaos; descend into chaos"
chaos,1,n,"bedlam; It was bedlam at our house on the morning of the wedding.; All of a sudden bedlam broke out/loose."
tumult,1,n,"bedlam"
chaos,1,n,"shambles"
chaos,1,n,"mayhem"
chaot,1,n,"chaotic person; muddle-headed person"
chaotin,1,n,"chaotic person; muddle-headed person"
chaoten,1,,"chaotic persons; muddle-headed persons"
chapati,1,n,"chapati; chappati; chapathi; roti"
roti,1,n,"chapati; chappati; chapathi; roti"
chaplash,1,n,"chaplash"
person,1,n,"character"
merkmal,1,n,"characteristic; character attributes; trait of character"
merkmale,1,,"characteristics"
skizze,1,n,"vignette"
zug,1,n,"character trait; trait; characteristic"
züge,1,,"character traits; traits; characteristics"
charge,1,n,"batch"
charis,1,n,"Charis; Grace"
chariten,1,,"Charites"
charme,1,n,"charm; charmingness; sb.'s charmingness; sb.'s alluringness of character; turn on the charm; start a charm offensive; She used all her charms."
charmeur,1,n,"charmer"
charpai,1,n,"charpaya; charpoy; cot"
chattium,1,n,"Chattian"
chatt,1,n,"Chattian"
fahrer,1,n,"chauffeur"
fahrer,1,,"chauffeurs"
chauvi,1,n,"male chauvinist pig"
chayote,1,n,"chayote; christophene; christophine; cho-cho"
cheddar,1,n,"cheddar cheese; cheddar"
chef,1,n,"chief; boss; the research and development chiefs at VW"
boss,1,n,"chief; boss"
chefs,1,,"chiefs; bosses; the research and development chiefs at VW"
bosse,1,,"chiefs; bosses"
chefs,1,,"bosses; bossmen; gaffers; governors; guv'nors; honchos"
bosse,1,,"bosses; bossmen; gaffers; governors; guv'nors; honchos"
chefin,1,n,"female boss"
chefdepp,1,n,"chief cook and bottle washer"
chefarzt,1,n,"head physician; chief physician"
chemie,1,n,"chemistry; hot atom chemistry; recoil chemistry; atmochemistry"
chemiker,1,n,"chemist"
chemiker,1,,"chemists"
chemosis,1,n,"chemosis"
chemo,1,n,"chemotherapy; chemiotherapy; chemo; chemoradition; adjuvant chemotherapy"
chenille,1,n,"chenille; chenille towel; chenille carpet"
cherokee,1,,"Cherokee"
